,gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
SPBC1711.07,rrb1,11395.3586848818,-0.837831394793752,0.0539843878358024,-15.5198832177569,2.54513754451684e-54,8.79051351913893e-53
SPCC1322.11,rpl2302,60107.2514615289,-0.832560852273286,0.0489366589009189,-17.0130301285782,6.57475635175454e-65,2.91322263349124e-63
SPBC106.14c,sda1,6665.99028260494,-0.831844097542123,0.0626725003402639,-13.272872360698,3.32583827906576e-40,6.43664391077812e-39
SPNCRNA.1668,mug147-antisense-1,319.266821142141,-0.828016172504474,0.159552687381732,-5.1896096900169,2.10735335835456e-07,7.86753041492128e-07
SPCC338.11c,efm2,4971.25645558948,-0.824972364677276,0.0595505348469399,-13.853315789651,1.21472703390828e-43,2.73618280045895e-42
SPBC83.15,wdr74,7446.8214960484,-0.820245133869598,0.0561034529111631,-14.6202255174635,2.08707861208774e-48,5.78455738782343e-47
SPAPJ691.03,mic10,2430.84165887561,-0.820202360330059,0.072055382806797,-11.3829436244795,5.08537298250885e-30,6.01932988351443e-29
SPCC548.06c,ght8,38489.5709132433,-0.818853698831072,0.0678371374775966,-12.070876355912,1.50522727291082e-33,2.05632975315505e-32
SPNCRNA.1092,NA,234.979457902344,-0.81828623093349,0.182478223628259,-4.48429524719884,7.31553126701977e-06,2.33065766714182e-05
SPAC13A11.02c,erg11,14351.9866143163,-0.817335785444176,0.0555067638952064,-14.7249763467973,4.45625560645688e-49,1.27714389402073e-47
SPAC11D3.18c,NA,850.551619556466,-0.816004980480196,0.10622390094148,-7.68193385149489,1.56704753222012e-14,9.47402614856598e-14
SPBC2G2.08,ade9,8085.97005281186,-0.815083275866806,0.0571726486282659,-14.2565246743498,4.08286672006542e-46,1.02989166140976e-44
SPCC1739.02c,mrpl22,1906.93109249007,-0.814917135807394,0.0776557653815692,-10.4939682430946,9.20781358189936e-26,9.06646556638775e-25
SPCC320.11c,nip7,5300.93515981636,-0.812590373087597,0.0598888147907418,-13.5683161526385,6.17237424825988e-42,1.26740672445214e-40
SPCC1739.05,set5,2087.48883111918,-0.8122117218098,0.0745051836233769,-10.9014122549583,1.13482073341082e-27,1.21125477646939e-26
SPBC1778.01c,zuo1,28238.8865190904,-0.811377067457891,0.0488177795563916,-16.620523809786,4.94982600512288e-62,2.07062597170824e-60
SPAC1B2.04,cox6,6362.36963452953,-0.808815657716125,0.0593970821678875,-13.617094109606,3.16929280827035e-42,6.58802069867309e-41
SPAC31A2.02,trm112,3067.80266517293,-0.807395786560226,0.0683247337124862,-11.8170352475545,3.18735426238224e-32,4.13619093586597e-31
SPBC947.07,rrp1402,2681.74991327683,-0.806832561156148,0.072984790981689,-11.0548040256575,2.07790135556391e-28,2.29045263988918e-27
SPAC30D11.11,izh3,3224.41792446706,-0.805378836395651,0.0655544647371204,-12.2856443054687,1.08179682868101e-34,1.5770349872655e-33
SPBC11C11.09c,rpl502,136469.08623921,-0.803427016471631,0.047294999519414,-16.9875679170233,1.01511834228276e-64,4.46851113416626e-63
SPAC1F7.02c,has1,12358.6204626345,-0.801840014368783,0.0526873963415759,-15.2188202501107,2.65271548800525e-52,8.58944173640162e-51
SPCC1259.05c,cox9,5062.67126349463,-0.801496330202766,0.0610809939083583,-13.1218613011647,2.46797966930591e-39,4.5664404046086e-38
SPCC70.02c,inh1,2957.66899404964,-0.800490930187892,0.0667564553245804,-11.9912138278729,3.9507297963003e-33,5.31585193055043e-32
SPAC6G9.02c,nop9,9171.76122418832,-0.798897026549476,0.0551359731074437,-14.4895787908316,1.41004822357389e-47,3.7241861904981e-46
SPAC823.04,rrp36,3107.94971126094,-0.798178439393369,0.0671614366821165,-11.884475360038,1.42527163438159e-32,1.87484462061719e-31
SPNCRNA.1538,ubp14-antisense-1,964.346719649874,-0.793729426998683,0.100321183853015,-7.91188258066822,2.53525460400214e-15,1.5928115445853e-14
SPCC965.12,dpe2,1707.28249699042,-0.793476133316147,0.0817044434781078,-9.71154198643742,2.69232797264908e-22,2.31286082854484e-21
SPBP8B7.20c,nop2,15635.317687968,-0.792805681057918,0.0498757445159236,-15.8956159703,6.7957183376073e-57,2.50104715867679e-55
SPBC16D10.01c,NA,5085.53044814982,-0.792314538415103,0.059326372550117,-13.3551826002134,1.10486879454719e-40,2.18219687134175e-39
SPBC9B6.07,nop52,4336.54406168268,-0.790999162939052,0.065409331758916,-12.0930628958953,1.14921005810462e-33,1.59257813607708e-32
SPAC22G7.05,kri1,7771.07232120814,-0.79032360616561,0.0572203366435631,-13.8119356250679,2.15950002975056e-43,4.81597109283775e-42
SPSNRNA.07,snu32,171.188497896062,-0.78932956805765,0.219309427471133,-3.59915931184283,0.000319247576053968,0.000826020908460806
SPNCRNA.679,NA,337.066855866232,-0.787052321614698,0.165907925170939,-4.7439103394475,2.09631662870423e-06,7.03823155250399e-06
SPNCRNA.724,prp22-antisense-1,574.667092453712,-0.785801681197678,0.12694147745081,-6.19026733403334,6.00622621147182e-10,2.72403592823318e-09
SPAC926.08c,rpf2,8539.9253410976,-0.78524683109485,0.0531903628571025,-14.7629530786327,2.53914825111646e-49,7.37119115140922e-48
SPAC821.10c,sod1,49188.7065272756,-0.783422513692851,0.0472111122443333,-16.5940278983129,7.69800659385036e-62,3.18074076132406e-60
SPAC17H9.05,ebp2,12476.7767393637,-0.78264812311194,0.0504638979903587,-15.5090699347376,3.01210275729825e-54,1.02977218631491e-52
SPNCRNA.689,SPAC2G11.10c-antisense-1,141.389479512635,-0.782447366646584,0.232958588024652,-3.35874016614396,0.000782986506450192,0.00191690807740532
SPAC26A3.06,bud23,4050.11032356944,-0.782123092831898,0.0640740208374961,-12.2065555213947,2.86774915011801e-34,4.10069862548722e-33
SPAC4A8.11c,fas2,30953.5217456845,-0.782049713772802,0.0497402854536512,-15.7226623578895,1.05783531256689e-55,3.76958774081376e-54
SPAC694.04c,NA,6568.31479911172,-0.781864510837258,0.0575280806354064,-13.5910063781278,4.52811049885648e-42,9.3836382183995e-41
SPBC651.01c,nog1,22314.2356409814,-0.781113667493321,0.0575652534669076,-13.569186626484,6.09951251117105e-42,1.25627574197973e-40
SPAP7G5.05,rpl1002,51486.1305063227,-0.780959944940593,0.0473970878089175,-16.4769605273862,5.37184851718839e-61,2.16643112354873e-59
SPAC3A12.10,rpl2001,81758.8352321119,-0.780740085551773,0.0473456528475524,-16.490216917394,4.31397949561553e-61,1.75028023511871e-59
SPBC16C6.12c,las1,4056.23143429313,-0.779027073372192,0.0638248133981471,-12.2057085934983,2.89774732714358e-34,4.13481530684577e-33
SPCC16C4.08c,skb15,4529.95020069821,-0.777515642233379,0.061211244183644,-12.7021702074982,5.75124046305745e-37,9.31120300930095e-36
SPBC12C2.07c,srm1,35221.3298669338,-0.777467946732487,0.0475293400100283,-16.3576423861229,3.83697303885674e-60,1.53821508432739e-58
SPAC977.11,fex1,1502.6138854693,-0.776852315376669,0.0827444057498543,-9.3885780958435,6.08156829979996e-21,4.95876059311777e-20
SPAC23C11.03,mpp10,8084.89869390047,-0.776792390736765,0.0535880441192672,-14.4956287079243,1.291147410798e-47,3.43710585443657e-46
SPBC1271.10c,NA,5278.38149299033,-0.773632535308643,0.0645170217892685,-11.9911383671049,3.95433083475244e-33,5.31585193055043e-32
SPAC23A1.03,apt1,15480.5217275751,-0.772964094574009,0.0532129176848268,-14.5258731940273,8.30768705463284e-48,2.23809089251809e-46
SPBC36.01c,NA,1312.50324409236,-0.77236866191482,0.0869861136976874,-8.879217947351,6.73320663152266e-19,5.07249962676791e-18
SPAC1952.02,tma23,3889.66934869149,-0.771743598674931,0.063081693663337,-12.2340342159118,2.04522998546678e-34,2.96228472088575e-33
SPAC10F6.03c,cts1,28176.6591759657,-0.770964256555874,0.0528594792458826,-14.5851655664188,3.49074088576663e-48,9.55696742505621e-47
SPBC530.10c,anc1,27543.8183472335,-0.769626562221728,0.0473691105089948,-16.2474353846181,2.32905549038106e-59,9.119877167277e-58
SPCC757.09c,rnc1,7265.43357239122,-0.769449534105918,0.0727539299771445,-10.5760545766756,3.84823513661454e-26,3.86833785747745e-25
SPAC22F8.09,rrp16,6874.68500553024,-0.767890219389407,0.0557747219951398,-13.7677103878047,3.98648200885045e-43,8.71719361350901e-42
SPBC29A3.11c,ort1,1937.10120612388,-0.767004610102445,0.0764650067002001,-10.0307924265236,1.11617175836733e-23,1.00500224500053e-22
SPBC29A3.12,rps902,82918.9882086683,-0.76510054286924,0.0472697811075854,-16.1858279209688,6.34901090415189e-59,2.47171031441982e-57
SPAC1F7.13c,rpl801,122424.590408424,-0.764737645426939,0.0450235238422075,-16.9852908028054,1.05529292276262e-64,4.61519339922481e-63
SPAC1486.09,nob1,6765.2953626486,-0.764555312790348,0.0611195742320329,-12.5091727551604,6.6513290578468e-36,1.02509613740499e-34
SPBC1711.16,pwp1,10212.0545716445,-0.761883347799218,0.0544633971910703,-13.9889060744109,1.82192771853048e-44,4.24591113643695e-43
SPCC18.13,NA,3544.86533257572,-0.761069551800984,0.0659485402630563,-11.5403547791236,8.25839002329465e-31,1.0112773964889e-29
SPNCRNA.1466,NA,791.903200981239,-0.760750262356706,0.11176089959595,-6.80694469270602,9.96932344937075e-12,5.0674259193594e-11
SPBC18H10.13,rps1402,63575.9047096575,-0.76067904034648,0.047727484418846,-15.9379663438979,3.45412984107066e-57,1.29242024886727e-55
SPBC365.04c,NA,3441.35533963929,-0.760579475636601,0.0658627553024552,-11.5479449978044,7.56066429034231e-31,9.29216678749187e-30
SPAC823.08c,rrp3,4308.16186740274,-0.759419060995302,0.0628832969591495,-12.0766419338451,1.40334757484431e-33,1.92104591800335e-32
SPBC17G9.09,tif213,23024.1712618908,-0.758327990826201,0.0512592384826357,-14.7939769156557,1.60201712521287e-49,4.71160931803873e-48
