,gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
SPAC1071.07c,rps1502,34274.8019417541,-0.476650502552632,0.0593268634688735,-8.03431151897508,9.41058201522775e-16,6.19312443828757e-15
SPAC1071.08,rpp203,10971.5793347163,-0.506229728640905,0.0912937327037891,-5.54506551159885,2.93844131519118e-08,1.21238411758298e-07
SPAC1071.09c,NA,2022.75870538993,-0.282526039594864,0.0626630975033899,-4.50865103787089,6.52411155897444e-06,2.18628991507455e-05
SPAC1071.10c,pma1,169688.305677596,-0.668818872522089,0.0658315496284835,-10.1595492783708,3.00462212725103e-24,2.9762319969148e-23
SPAC1071.11,NA,1749.39895864972,-0.177299825993889,0.0451877573357212,-3.92362525709441,8.72263813652019e-05,0.000259165771746396
SPAC1071.12c,stp1,1440.52424317137,-0.593319811098024,0.0543296859514073,-10.9207296288937,9.17557146269153e-28,1.04744726860852e-26
SPAC1071.13,NA,826.153660514017,0.201440484961407,0.0797246020697197,2.52670417577306,0.0115138440432425,0.0248958676631128
SPAC1093.01,ppr5,5652.2677002204,-0.20207760100534,0.0493361720129667,-4.0959319047337,4.20473520906951e-05,0.000129519022845481
SPAC1093.02,pdx3,4494.33541023645,0.198816419410579,0.0436380308311128,4.55603554110943,5.21281199175444e-06,1.76615068290522e-05
SPAC1093.03,fig4,2938.17525160546,-0.195632274109076,0.0404593952168543,-4.8352743055235,1.32962156049296e-06,4.7667823399833e-06
SPAC1093.04c,cca1,2392.54483361751,-0.436302373525224,0.0425342089741677,-10.2576816178762,1.09299314018582e-24,1.1124477106422e-23
SPAC1093.05,hca4,5314.25363794245,-0.767313378376048,0.0374249000355754,-20.5027502450682,2.03463113393628e-93,1.36875185373895e-91
SPAC1093.06c,dhc1,1519.70188955055,-0.479316894250415,0.0721811699324389,-6.64047001037877,3.12684452674227e-11,1.59576893088916e-10
SPAC1093.07,NA,474.128030198529,0.236720238376714,0.0811253492565529,2.91795647779714,0.00352333523263316,0.00837399531957777
SPAC10F6.01c,sir1,30453.891863123,-0.732599658081529,0.0664239403525873,-11.0291508482151,2.76463006749287e-28,3.22925220511237e-27
SPAC10F6.02c,prp22,3933.74842132886,-0.307493895934055,0.0446592600663277,-6.8853334219458,5.76523413072237e-12,3.08230537035646e-11
SPAC10F6.03c,cts1,24491.9555880298,-0.948856017297877,0.0452823638864929,-20.9542068006063,1.71766746735318e-97,1.29390758917982e-95
SPAC10F6.04,ats1,1773.41392372024,0.348332264125437,0.042216442036471,8.25110424569914,1.56937575489862e-16,1.0747276535996e-15
SPAC10F6.05c,ubc6,3441.97273613312,0.40897878176664,0.0601227211418856,6.80239972508027,1.02890632125603e-11,5.41801654307278e-11
SPAC10F6.06,vip1,29921.5228168969,1.25854500614548,0.0605999973564961,20.7680703142897,8.41725144374408e-96,5.98243068713562e-94
SPAC10F6.07c,mug94,459.57249359596,-0.347579612250042,0.0759410320263119,-4.57696719383025,4.71765407973062e-06,1.60400238710841e-05
SPAC10F6.08c,nht1,1232.38942398744,-0.563459930146632,0.0583284090104013,-9.66012856695875,4.45304753692953e-22,4.00710572350311e-21
SPAC10F6.09c,psm3,2924.67859671205,-0.234716237271853,0.05118485866397,-4.58565762216463,4.52559699524612e-06,1.54496635550058e-05
SPAC10F6.10,rio1,2697.51060881108,-0.813497788002615,0.0517273779444138,-15.7266387806627,9.93467361509321e-56,2.93376042436321e-54
SPAC10F6.11c,atg17,3256.48681564956,0.628443233400888,0.0612313137351106,10.2634288743103,1.02983637240625e-24,1.04901551132556e-23
SPAC10F6.12c,mam4,1458.04191271366,-0.671644380573191,0.0556128670218527,-12.0771399954847,1.3948749607419e-33,2.0031423522983e-32
SPAC10F6.13c,caa1,8186.67785214469,0.426679381375721,0.0466930688884029,9.13795969152275,6.36416473435159e-20,5.13541965093926e-19
SPAC10F6.14c,NA,2804.4341629764,-0.097560417417518,0.0362832634596261,-2.68885453278142,0.00716976554628976,0.0161496240953134
SPAC10F6.15,NA,39.1684787056388,0.420101163709042,0.256141018671815,1.64011670558437,0.100980903589541,0.171435866013014
SPAC10F6.16,igo1,6356.58023115662,0.181671905739489,0.0531458413689004,3.41836540847011,0.000629984668211535,0.00167516531940417
SPAC10F6.17c,NA,3537.13071429722,0.220661230502016,0.0401346325959634,5.49802542665381,3.84067561444299e-08,1.57380127784016e-07
SPAC110.01,ppk1,1863.29967857819,-1.19242923566299,0.0827043656118458,-14.417972096653,3.98891333509884e-47,8.68175255286219e-46
SPAC110.02,pds5,2097.21577175325,-0.314751757546417,0.0530629966083129,-5.93166194268621,2.99883579320694e-09,1.32742274027246e-08
SPAC110.03,cdc42,10502.0536745182,-0.265007282378429,0.0319112257631428,-8.30451592005312,1.00227229681113e-16,6.95454246766906e-16
SPAC110.04c,pss1,68699.1492803427,-0.280298318439662,0.0475494950332176,-5.8948747666794,3.74965651460276e-09,1.64759619118766e-08
SPAC110.06,NA,175.112529126681,-0.733028386413746,0.12551747182947,-5.84005059797294,5.2184970677844e-09,2.27551795884671e-08
SPAC1142.01,rqc1,4383.11859950241,-0.0673393719076915,0.0313457476933932,-2.14827773662852,0.0316916984251013,0.0622939947168397
SPAC1142.02c,sgt2,5841.65437727453,-0.311074093950368,0.0362218985748722,-8.58801184337052,8.84871507618697e-18,6.45314989324244e-17
SPAC1142.03c,swi2,3181.41403825238,0.0111523398472515,0.0433370684882732,0.257339507176616,0.796916696797233,0.869886126778483
SPAC1142.04,noc201,7960.6721206004,-0.820719646782309,0.036040612444918,-22.7720782502417,8.67344533052976e-115,9.3258070306038e-113
SPAC1142.05,ctr5,11296.1391008409,0.570395389018046,0.129143070261535,4.41677116598596,1.00186195010629e-05,3.29460616747743e-05
SPAC1142.06,get3,7153.61444631754,-0.228841615954992,0.0282042062208989,-8.11374070103855,4.90848231390933e-16,3.27232154260622e-15
SPAC1142.07c,vps32,2797.64425127985,0.200723235416737,0.0365565813162401,5.49075510317389,4.00218968593014e-08,1.63731857720329e-07
SPAC1142.08,fhl1,2942.51744551404,0.114778207958217,0.0567616268222582,2.02210920271243,0.0431650715118326,0.0816811972952549
SPAC1142.09,NA,14.0856153206146,-0.291803200322019,0.583447892440149,-0.500135837498039,0.616979433354051,0.727540724565578
SPAC11D3.01c,NA,2641.32015371729,1.56390351761914,0.15728698725197,9.94299366363855,2.70571177298391e-23,2.57277808799226e-22
SPAC11D3.02c,NA,2883.34076134208,-0.520686045640577,0.0545621853112372,-9.54298371061285,1.38780851279366e-21,1.22430793064125e-20
SPAC11D3.03c,NA,233.204217001027,0.384368512207198,0.0922819089714761,4.16515562466316,3.1114025215453e-05,9.75366153028653e-05
SPAC11D3.04c,NA,2707.52734198963,-0.482975895412292,0.0529986272609505,-9.11298877675176,8.01431039728864e-20,6.41348758256305e-19
SPAC11D3.05,mfs2,564.576503757915,-0.251334951312096,0.0713811150085696,-3.52102865417445,0.000429876161263058,0.00117281329618071
SPAC11D3.06,NA,933.427457889104,-0.595608788114916,0.0568652592734592,-10.4740362696791,1.13689657751291e-25,1.19883981099015e-24
SPAC11D3.07c,toe4,2748.34215951333,0.0518982843378324,0.048577171057438,1.06836777869315,0.285354645566363,0.400553608706186
SPAC11D3.08c,NA,3045.86502230867,0.620317194171618,0.0481001190939798,12.8963754322441,4.71770010080657e-38,7.8607506315426e-37
SPAC11D3.09,NA,455.327053504536,1.98164808392415,0.115134861947935,17.2115382812572,2.17574719138371e-66,8.5267600210614e-65
SPAC11D3.10,NA,653.895923518319,0.136430111533338,0.0566077223496505,2.4100971717365,0.0159482722106527,0.0335276177155768
SPAC11D3.11c,NA,2112.37944599994,0.443934258013533,0.047546251436839,9.33689291159496,9.92025201316438e-21,8.30317833171044e-20
SPAC11D3.13,hsp3104,4916.1071145629,1.23233828885421,0.0782378453016634,15.7511787818626,6.74129020285229e-56,2.0001280837708e-54
SPAC11D3.14c,NA,745.74039478237,-0.350459413444473,0.102478213383088,-3.4198431244539,0.000626572576364612,0.00166714953694307
SPAC11D3.15,NA,3946.86840457778,0.0343187487447958,0.0519764537468077,0.660274918176842,0.509077422765618,0.628972105518707
SPAC11D3.16c,NA,1254.25168442303,0.222775761282456,0.057997373259224,3.84113536119543,0.000122466554948794,0.000356792325441369
SPAC11D3.17,NA,904.73889703083,0.0824007195666244,0.0551746673303054,1.49345204155612,0.135318899082365,0.218918692188291
SPAC11D3.18c,NA,477.026895935644,-0.720716809704985,0.0972144529599452,-7.413679630558,1.22842462896347e-13,7.20782734718302e-13
SPAC11D3.19,NA,169.121808485725,0.294190237169583,0.122204346185109,2.40736312867268,0.0160681840071221,0.03374586891646
SPAC11D3.20,NA,19.3876915099517,0.230089279390542,0.307256302116594,0.748851293872663,0.453946839533015,0.577066616948801
SPAC11E3.01c,swr1,3890.95249210863,-0.212522830685186,0.0415092027837258,-5.11989670802611,3.05703049417975e-07,1.16361402773922e-06
SPAC11E3.02c,ync13,3639.74417956003,0.0123943135389468,0.0421969032132624,0.293725666935939,0.768967539623031,0.849382004430392
SPAC11E3.03,csm1,1003.74515470112,-0.255059674156984,0.056742073851024,-4.49507141432021,6.95466023616369e-06,2.32561472012066e-05
SPAC11E3.04c,ubc13,3645.89221520408,0.0143142470838067,0.0462372958369402,0.309582271729019,0.756878639511093,0.840901994617111
SPAC11E3.05,sea3,3574.25551353021,0.107509016375885,0.0457995064737827,2.34738373081438,0.0189057727003689,0.0391175362780659
SPAC11E3.06,map1,256.745953093488,0.238885906880952,0.108434667888123,2.20303996437212,0.0275919319911181,0.055035120413551
SPAC11E3.07,vma4,8166.25419053776,0.042012643875113,0.0378401916976111,1.1102650909077,0.266884811292268,0.379969547991935
SPAC11E3.08c,nse6,794.044286924987,-0.0405219254148704,0.0693018557901597,-0.584716310304409,0.558738485165327,0.674690933324996
SPAC11E3.09,pyp3,2554.47313750749,-0.0740506255520557,0.0497992407569741,-1.48698302276196,0.137019294923499,0.221384886994299
SPAC11E3.10,NA,3097.04739624944,0.176232954450829,0.0468753883552164,3.75960521362203,0.000170181695965771,0.000487562226201185
SPAC11E3.11c,syt22,4671.05966694344,-0.0185697684628984,0.0527071919439508,-0.352319442148344,0.724598709017495,0.816159053222691
SPAC11E3.12,NA,1135.94692363437,0.185175119597366,0.0569208934335439,3.2532012136029,0.00114112661851042,0.00293625953382309
SPAC11E3.13c,gas5,7080.01028111401,-0.13845254301869,0.0422295419229126,-3.27857079935715,0.0010433418853331,0.00269290950297299
SPAC11E3.14,NA,3455.5565701619,0.468544998401881,0.062455642491278,7.50204432637633,6.2830116423591e-14,3.74598514032594e-13
SPAC11E3.15,rpl22,55534.6734765111,-0.396110282025794,0.0642107814834996,-6.16890610695313,6.87640433423189e-10,3.18267720841196e-09
SPAC11G7.01,mtl2,5299.98448519461,-0.257185213688749,0.0641623812119897,-4.00834895511469,6.1144726522534e-05,0.000184283818795754
SPAC11G7.02,pub1,10223.4209149304,-0.197332868452406,0.0281387841577697,-7.01284274921019,2.33523872984909e-12,1.27782963120929e-11
SPAC11G7.03,idh1,5544.44273439688,0.268478854244937,0.0427724524928087,6.2769104551598,3.45366850274002e-10,1.63642748642069e-09
SPAC11G7.04,ubi1,54328.4826401415,-0.497614025678205,0.0460716056997138,-10.8008830628036,3.40908926825038e-27,3.79189593232447e-26
SPAC11G7.05c,mct1,1510.81944152851,-0.0143545682790351,0.0489939664606306,-0.292986449475769,0.769532509197112,0.849782212578974
SPAC11G7.06c,mug132,787.754403399748,-0.439652392690506,0.0819810556397287,-5.36285351853224,8.19174347442193e-08,3.28087019765132e-07
